Periodo,Mes,Codigo_departamento,Departamento,Codigo_municipio,Municipio,Nombre_comercial,Bandera,Direccion,Producto,Precio,Estado,Full_Address,Coords
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS  LA ESTRELLA,TEXACO,7 AVENIDA 4-21 ZONA 17 GUATEMALA,SUPER,36.5,A,"7 AVENIDA 4-21 ZONA 17 GUATEMALA, GUATEMALA","(14.76618, -90.99134)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS EXITO SALENTO,DON ARTURO,7 AVENIDA 4-9 ZONA 11 GUATEMALA,DIESEL,34.16,A,"7 AVENIDA 4-9 ZONA 11 GUATEMALA, GUATEMALA","(14.76618, -90.99134)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS EXITO SALENTO,DON ARTURO,7 AVENIDA 4-9 ZONA 11 GUATEMALA,REGULAR,33.9,A,"7 AVENIDA 4-9 ZONA 11 GUATEMALA, GUATEMALA","(14.76618, -90.99134)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS EXITO SALENTO,DON ARTURO,7 AVENIDA 4-9 ZONA 11 GUATEMALA,SUPER,34.9,A,"7 AVENIDA 4-9 ZONA 11 GUATEMALA, GUATEMALA","(14.76618, -90.99134)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS FLUVIAL,UNO,7 AVENIDA 4-9 ZONA 4 GUATEMALA,DIESEL,33.75,A,"7 AVENIDA 4-9 ZONA 4 GUATEMALA, GUATEMALA","(14.76618, -90.99134)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS FLUVIAL,UNO,7 AVENIDA 4-9 ZONA 4 GUATEMALA,REGULAR,35.17,A,"7 AVENIDA 4-9 ZONA 4 GUATEMALA, GUATEMALA","(14.76618, -90.99134)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS FLUVIAL,UNO,7 AVENIDA 4-9 ZONA 4 GUATEMALA,SUPER,37.2,A,"7 AVENIDA 4-9 ZONA 4 GUATEMALA, GUATEMALA","(14.76618, -90.99134)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS FORTALEZA,SHELL,8 AVENIDA 1-10 ZONA 2 GUATEMALA,DIESEL,33.9,A,"8 AVENIDA 1-10 ZONA 2 GUATEMALA, GUATEMALA","(14.76619, -90.99134)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS FORTALEZA,SHELL,8 AVENIDA 1-10 ZONA 2 GUATEMALA,REGULAR,34.16,A,"8 AVENIDA 1-10 ZONA 2 GUATEMALA, GUATEMALA","(14.76619, -90.99134)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS FORTALEZA,SHELL,8 AVENIDA 1-10 ZONA 2 GUATEMALA,SUPER,35.17,A,"8 AVENIDA 1-10 ZONA 2 GUATEMALA, GUATEMALA","(14.76619, -90.99134)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS INDUPARK,TEXACO,8 AVENIDA 1-10 ZONA 4 GUATEMALA,DIESEL,37.5,A,"8 AVENIDA 1-10 ZONA 4 GUATEMALA, GUATEMALA","(14.76619, -90.99134)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS INDUPARK,TEXACO,8 AVENIDA 1-10 ZONA 4 GUATEMALA,REGULAR,35.55,A,"8 AVENIDA 1-10 ZONA 4 GUATEMALA, GUATEMALA","(14.76619, -90.99134)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS INDUPARK,TEXACO,8 AVENIDA 1-10 ZONA 4 GUATEMALA,SUPER,33.75,A,"8 AVENIDA 1-10 ZONA 4 GUATEMALA, GUATEMALA","(14.76619, -90.99134)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LA BODEGA SAN JACINTO,SHELL,8 AVENIDA 1-11 ZONA 11 GUATEMALA,DIESEL,37.2,A,"8 AVENIDA 1-11 ZONA 11 GUATEMALA, GUATEMALA","(14.76619, -90.99134)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LA BODEGA SAN JACINTO,SHELL,8 AVENIDA 1-11 ZONA 11 GUATEMALA,REGULAR,33.9,A,"8 AVENIDA 1-11 ZONA 11 GUATEMALA, GUATEMALA","(14.76619, -90.99134)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LA BODEGA SAN JACINTO,SHELL,8 AVENIDA 1-11 ZONA 11 GUATEMALA,SUPER,33.9,A,"8 AVENIDA 1-11 ZONA 11 GUATEMALA, GUATEMALA","(14.76619, -90.99134)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LA BUCARAMANGA,SHELL,8 AVENIDA 1-11 ZONA 15 GUATEMALA,DIESEL,35.55,A,"8 AVENIDA 1-11 ZONA 15 GUATEMALA, GUATEMALA","(14.76619, -90.99134)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LA BUCARAMANGA,SHELL,8 AVENIDA 1-11 ZONA 15 GUATEMALA,REGULAR,36.75,A,"8 AVENIDA 1-11 ZONA 15 GUATEMALA, GUATEMALA","(14.76619, -90.99134)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LA BUCARAMANGA,SHELL,8 AVENIDA 1-11 ZONA 15 GUATEMALA,SUPER,36.5,A,"8 AVENIDA 1-11 ZONA 15 GUATEMALA, GUATEMALA","(14.76619, -90.99134)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LA CORDIALIDAD,UNO,8 AVENIDA 1-11 ZONA 5 GUATEMALA,DIESEL,33.9,A,"8 AVENIDA 1-11 ZONA 5 GUATEMALA, GUATEMALA","(14.76619, -90.99134)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LA CORDIALIDAD,UNO,8 AVENIDA 1-11 ZONA 5 GUATEMALA,REGULAR,34.9,A,"8 AVENIDA 1-11 ZONA 5 GUATEMALA, GUATEMALA","(14.76619, -90.99134)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LA CORDIALIDAD,UNO,8 AVENIDA 1-11 ZONA 5 GUATEMALA,SUPER,34.16,A,"8 AVENIDA 1-11 ZONA 5 GUATEMALA, GUATEMALA","(14.76619, -90.99134)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LA ESMERALDA No 1,TEXACO,8 AVENIDA 1-11 ZONA 7 GUATEMALA,DIESEL,33.14,A,"8 AVENIDA 1-11 ZONA 7 GUATEMALA, GUATEMALA","(14.7662, -90.99135)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LA ESMERALDA No 1,TEXACO,8 AVENIDA 1-11 ZONA 7 GUATEMALA,REGULAR,33.75,A,"8 AVENIDA 1-11 ZONA 7 GUATEMALA, GUATEMALA","(14.7662, -90.99135)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LA ESMERALDA No 1,TEXACO,8 AVENIDA 1-11 ZONA 7 GUATEMALA,SUPER,36.5,A,"8 AVENIDA 1-11 ZONA 7 GUATEMALA, GUATEMALA","(14.7662, -90.99135)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LA MILAGROSA LOS GARZONES,SHELL,8 AVENIDA 1-11 ZONA 8 GUATEMALA,DIESEL,36.75,A,"8 AVENIDA 1-11 ZONA 8 GUATEMALA, GUATEMALA","(14.7662, -90.99135)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LA MILAGROSA LOS GARZONES,SHELL,8 AVENIDA 1-11 ZONA 8 GUATEMALA,REGULAR,36.75,A,"8 AVENIDA 1-11 ZONA 8 GUATEMALA, GUATEMALA","(14.7662, -90.99135)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LA MILAGROSA LOS GARZONES,SHELL,8 AVENIDA 1-11 ZONA 8 GUATEMALA,SUPER,33.75,A,"8 AVENIDA 1-11 ZONA 8 GUATEMALA, GUATEMALA","(14.7662, -90.99135)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LA MISERICORDIA G.H S.A.S,TEXACO,8 AVENIDA 1-12 ZONA 13 GUATEMALA,DIESEL,35.55,A,"8 AVENIDA 1-12 ZONA 13 GUATEMALA, GUATEMALA","(14.76621, -90.99136)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LA MISERICORDIA G.H S.A.S,TEXACO,8 AVENIDA 1-12 ZONA 13 GUATEMALA,REGULAR,33.9,A,"8 AVENIDA 1-12 ZONA 13 GUATEMALA, GUATEMALA","(14.76621, -90.99136)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LA MISERICORDIA G.H S.A.S,TEXACO,8 AVENIDA 1-12 ZONA 13 GUATEMALA,SUPER,35.55,A,"8 AVENIDA 1-12 ZONA 13 GUATEMALA, GUATEMALA","(14.76621, -90.99136)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LA SANTA MARIA,TEXACO,8 AVENIDA 1-12 ZONA 4 GUATEMALA,DIESEL,35.15,A,"8 AVENIDA 1-12 ZONA 4 GUATEMALA, GUATEMALA","(14.30406, -90.78466)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LA SANTA MARIA,TEXACO,8 AVENIDA 1-12 ZONA 4 GUATEMALA,REGULAR,37.5,A,"8 AVENIDA 1-12 ZONA 4 GUATEMALA, GUATEMALA","(14.30406, -90.78466)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LA SANTA MARIA,TEXACO,8 AVENIDA 1-12 ZONA 4 GUATEMALA,SUPER,35.15,A,"8 AVENIDA 1-12 ZONA 4 GUATEMALA, GUATEMALA","(14.30406, -90.78466)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LAS VEGAS DEL CESAR,UNO,8 AVENIDA 1-13 ZONA 6 GUATEMALA,DIESEL,36.75,A,"8 AVENIDA 1-13 ZONA 6 GUATEMALA, GUATEMALA","(14.76621, -90.99136)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LAS VEGAS DEL CESAR,UNO,8 AVENIDA 1-13 ZONA 6 GUATEMALA,REGULAR,37.1,A,"8 AVENIDA 1-13 ZONA 6 GUATEMALA, GUATEMALA","(14.76621, -90.99136)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LAS VEGAS DEL CESAR,UNO,8 AVENIDA 1-13 ZONA 6 GUATEMALA,SUPER,34.9,A,"8 AVENIDA 1-13 ZONA 6 GUATEMALA, GUATEMALA","(14.76621, -90.99136)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LLANOGRANDE,PUMA,8 AVENIDA 1-14 ZONA 4 GUATEMALA,DIESEL,33.14,A,"8 AVENIDA 1-14 ZONA 4 GUATEMALA, GUATEMALA","(15.319, -91.47191)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LLANOGRANDE,PUMA,8 AVENIDA 1-14 ZONA 4 GUATEMALA,REGULAR,36.5,A,"8 AVENIDA 1-14 ZONA 4 GUATEMALA, GUATEMALA","(15.319, -91.47191)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LLANOGRANDE,PUMA,8 AVENIDA 1-14 ZONA 4 GUATEMALA,SUPER,34.16,A,"8 AVENIDA 1-14 ZONA 4 GUATEMALA, GUATEMALA","(15.319, -91.47191)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LOS CERROS,PUMA,8 AVENIDA 1-14 ZONA 9 GUATEMALA,DIESEL,33.14,A,"8 AVENIDA 1-14 ZONA 9 GUATEMALA, GUATEMALA","(14.76613, -90.9913)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LOS CERROS,PUMA,8 AVENIDA 1-14 ZONA 9 GUATEMALA,REGULAR,36.75,A,"8 AVENIDA 1-14 ZONA 9 GUATEMALA, GUATEMALA","(14.76613, -90.9913)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LOS CERROS,PUMA,8 AVENIDA 1-14 ZONA 9 GUATEMALA,SUPER,35.55,A,"8 AVENIDA 1-14 ZONA 9 GUATEMALA, GUATEMALA","(14.76613, -90.9913)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LOS NOGALES,PUMA,8 AVENIDA 1-16 ZONA 3 GUATEMALA,DIESEL,36.5,A,"8 AVENIDA 1-16 ZONA 3 GUATEMALA, GUATEMALA","(14.76166, -90.99337)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LOS NOGALES,PUMA,8 AVENIDA 1-16 ZONA 3 GUATEMALA,DIESEL,36.5,A,"8 AVENIDA 1-16 ZONA 3 GUATEMALA, GUATEMALA","(14.46665, -90.44467)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LOS PINOS TENJO,DON ARTURO,8 AVENIDA 1-16 ZONA 3 GUATEMALA,DIESEL,33.14,A,"8 AVENIDA 1-16 ZONA 3 GUATEMALA, GUATEMALA","(14.76166, -90.99337)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LOS PINOS TENJO,DON ARTURO,8 AVENIDA 1-16 ZONA 3 GUATEMALA,DIESEL,33.14,A,"8 AVENIDA 1-16 ZONA 3 GUATEMALA, GUATEMALA","(14.46665, -90.44467)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LOS NOGALES,PUMA,8 AVENIDA 1-16 ZONA 3 GUATEMALA,REGULAR,35.55,A,"8 AVENIDA 1-16 ZONA 3 GUATEMALA, GUATEMALA","(14.76166, -90.99337)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LOS NOGALES,PUMA,8 AVENIDA 1-16 ZONA 3 GUATEMALA,REGULAR,35.55,A,"8 AVENIDA 1-16 ZONA 3 GUATEMALA, GUATEMALA","(14.46665, -90.44467)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LOS PINOS TENJO,DON ARTURO,8 AVENIDA 1-16 ZONA 3 GUATEMALA,REGULAR,35.17,A,"8 AVENIDA 1-16 ZONA 3 GUATEMALA, GUATEMALA","(14.76166, -90.99337)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LOS PINOS TENJO,DON ARTURO,8 AVENIDA 1-16 ZONA 3 GUATEMALA,REGULAR,35.17,A,"8 AVENIDA 1-16 ZONA 3 GUATEMALA, GUATEMALA","(14.46665, -90.44467)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LOS NOGALES,PUMA,8 AVENIDA 1-16 ZONA 3 GUATEMALA,SUPER,35.88,A,"8 AVENIDA 1-16 ZONA 3 GUATEMALA, GUATEMALA","(14.76166, -90.99337)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LOS NOGALES,PUMA,8 AVENIDA 1-16 ZONA 3 GUATEMALA,SUPER,35.88,A,"8 AVENIDA 1-16 ZONA 3 GUATEMALA, GUATEMALA","(14.46665, -90.44467)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LOS PINOS TENJO,DON ARTURO,8 AVENIDA 1-16 ZONA 3 GUATEMALA,SUPER,36.5,A,"8 AVENIDA 1-16 ZONA 3 GUATEMALA, GUATEMALA","(14.76166, -90.99337)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LOS PINOS TENJO,DON ARTURO,8 AVENIDA 1-16 ZONA 3 GUATEMALA,SUPER,36.5,A,"8 AVENIDA 1-16 ZONA 3 GUATEMALA, GUATEMALA","(14.46665, -90.44467)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LOS TAMBOS,TEXACO,8 AVENIDA 1-18 ZONA 13 GUATEMALA,DIESEL,36.5,A,"8 AVENIDA 1-18 ZONA 13 GUATEMALA, GUATEMALA","(14.761, -90.99161)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LOS TAMBOS,TEXACO,8 AVENIDA 1-18 ZONA 13 GUATEMALA,DIESEL,36.5,A,"8 AVENIDA 1-18 ZONA 13 GUATEMALA, GUATEMALA","(14.46466, -90.44077)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS MESA DE LOS SANTOS,DON ARTURO,8 AVENIDA 1-18 ZONA 13 GUATEMALA,DIESEL,36.75,A,"8 AVENIDA 1-18 ZONA 13 GUATEMALA, GUATEMALA","(14.761, -90.99161)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS MESA DE LOS SANTOS,DON ARTURO,8 AVENIDA 1-18 ZONA 13 GUATEMALA,DIESEL,36.75,A,"8 AVENIDA 1-18 ZONA 13 GUATEMALA, GUATEMALA","(14.46466, -90.44077)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LOS TAMBOS,TEXACO,8 AVENIDA 1-18 ZONA 13 GUATEMALA,REGULAR,36.75,A,"8 AVENIDA 1-18 ZONA 13 GUATEMALA, GUATEMALA","(14.761, -90.99161)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LOS TAMBOS,TEXACO,8 AVENIDA 1-18 ZONA 13 GUATEMALA,REGULAR,36.75,A,"8 AVENIDA 1-18 ZONA 13 GUATEMALA, GUATEMALA","(14.46466, -90.44077)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS MESA DE LOS SANTOS,DON ARTURO,8 AVENIDA 1-18 ZONA 13 GUATEMALA,REGULAR,34.9,A,"8 AVENIDA 1-18 ZONA 13 GUATEMALA, GUATEMALA","(14.761, -90.99161)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS MESA DE LOS SANTOS,DON ARTURO,8 AVENIDA 1-18 ZONA 13 GUATEMALA,REGULAR,34.9,A,"8 AVENIDA 1-18 ZONA 13 GUATEMALA, GUATEMALA","(14.46466, -90.44077)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LOS TAMBOS,TEXACO,8 AVENIDA 1-18 ZONA 13 GUATEMALA,SUPER,35.55,A,"8 AVENIDA 1-18 ZONA 13 GUATEMALA, GUATEMALA","(14.761, -90.99161)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS LOS TAMBOS,TEXACO,8 AVENIDA 1-18 ZONA 13 GUATEMALA,SUPER,35.55,A,"8 AVENIDA 1-18 ZONA 13 GUATEMALA, GUATEMALA","(14.46466, -90.44077)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS MESA DE LOS SANTOS,DON ARTURO,8 AVENIDA 1-18 ZONA 13 GUATEMALA,SUPER,34.9,A,"8 AVENIDA 1-18 ZONA 13 GUATEMALA, GUATEMALA","(14.761, -90.99161)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS MESA DE LOS SANTOS,DON ARTURO,8 AVENIDA 1-18 ZONA 13 GUATEMALA,SUPER,34.9,A,"8 AVENIDA 1-18 ZONA 13 GUATEMALA, GUATEMALA","(14.46466, -90.44077)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS METROPARQUE,UNO,8 AVENIDA 1-18 ZONA 14 GUATEMALA,DIESEL,37.1,A,"8 AVENIDA 1-18 ZONA 14 GUATEMALA, GUATEMALA","(14.46466, -90.44077)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS METROPARQUE,UNO,8 AVENIDA 1-18 ZONA 14 GUATEMALA,REGULAR,37.5,A,"8 AVENIDA 1-18 ZONA 14 GUATEMALA, GUATEMALA","(14.46466, -90.44077)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS METROPARQUE,UNO,8 AVENIDA 1-18 ZONA 14 GUATEMALA,SUPER,37.5,A,"8 AVENIDA 1-18 ZONA 14 GUATEMALA, GUATEMALA","(14.46466, -90.44077)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS MOBIL LAS MURALLAS,UNO,8 AVENIDA 1-19 ZONA 1 GUATEMALA,DIESEL,35.88,A,"8 AVENIDA 1-19 ZONA 1 GUATEMALA, GUATEMALA","(14.46466, -90.44077)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS MOBIL LAS MURALLAS,UNO,8 AVENIDA 1-19 ZONA 1 GUATEMALA,REGULAR,35.88,A,"8 AVENIDA 1-19 ZONA 1 GUATEMALA, GUATEMALA","(14.46466, -90.44077)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS MOBIL LAS MURALLAS,UNO,8 AVENIDA 1-19 ZONA 1 GUATEMALA,SUPER,37.2,A,"8 AVENIDA 1-19 ZONA 1 GUATEMALA, GUATEMALA","(14.46466, -90.44077)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS MOMPOX,SHELL,8 AVENIDA 1-19 ZONA 8 GUATEMALA,DIESEL,36.14,A,"8 AVENIDA 1-19 ZONA 8 GUATEMALA, GUATEMALA","(15.31926, -91.48118)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS MOMPOX,SHELL,8 AVENIDA 1-19 ZONA 8 GUATEMALA,REGULAR,36.75,A,"8 AVENIDA 1-19 ZONA 8 GUATEMALA, GUATEMALA","(15.31926, -91.48118)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS MOMPOX,SHELL,8 AVENIDA 1-19 ZONA 8 GUATEMALA,SUPER,37.5,A,"8 AVENIDA 1-19 ZONA 8 GUATEMALA, GUATEMALA","(15.31926, -91.48118)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS NORTE,PUMA,8 AVENIDA 1-9 ZONA 15 GUATEMALA,DIESEL,36.14,A,"8 AVENIDA 1-9 ZONA 15 GUATEMALA, GUATEMALA","(16.92199, -89.88942)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS NORTE,PUMA,8 AVENIDA 1-9 ZONA 15 GUATEMALA,REGULAR,36.75,A,"8 AVENIDA 1-9 ZONA 15 GUATEMALA, GUATEMALA","(16.92199, -89.88942)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS NORTE,PUMA,8 AVENIDA 1-9 ZONA 15 GUATEMALA,SUPER,36.75,A,"8 AVENIDA 1-9 ZONA 15 GUATEMALA, GUATEMALA","(16.92199, -89.88942)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS PAZ DEL RIO,TEXACO,8 AVENIDA 2-11 ZONA 7 GUATEMALA,DIESEL,36.14,A,"8 AVENIDA 2-11 ZONA 7 GUATEMALA, GUATEMALA","(14.76084, -90.99184)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS PAZ DEL RIO,TEXACO,8 AVENIDA 2-11 ZONA 7 GUATEMALA,REGULAR,35.17,A,"8 AVENIDA 2-11 ZONA 7 GUATEMALA, GUATEMALA","(14.76084, -90.99184)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS PAZ DEL RIO,TEXACO,8 AVENIDA 2-11 ZONA 7 GUATEMALA,SUPER,33.14,A,"8 AVENIDA 2-11 ZONA 7 GUATEMALA, GUATEMALA","(14.76084, -90.99184)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS PREMIUM LA SEBASTIANA,UNO,8 AVENIDA 2-12 ZONA 17 GUATEMALA,DIESEL,33.9,A,"8 AVENIDA 2-12 ZONA 17 GUATEMALA, GUATEMALA","(14.46467, -90.44077)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS PREMIUM LA SEBASTIANA,UNO,8 AVENIDA 2-12 ZONA 17 GUATEMALA,REGULAR,33.75,A,"8 AVENIDA 2-12 ZONA 17 GUATEMALA, GUATEMALA","(14.46467, -90.44077)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS PREMIUM LA SEBASTIANA,UNO,8 AVENIDA 2-12 ZONA 17 GUATEMALA,SUPER,33.14,A,"8 AVENIDA 2-12 ZONA 17 GUATEMALA, GUATEMALA","(14.46467, -90.44077)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS SABANETA,DON ARTURO,8 AVENIDA 2-12 ZONA 19 GUATEMALA,DIESEL,35.17,A,"8 AVENIDA 2-12 ZONA 19 GUATEMALA, GUATEMALA","(14.76085, -90.99185)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS SABANETA,DON ARTURO,8 AVENIDA 2-12 ZONA 19 GUATEMALA,REGULAR,35.17,A,"8 AVENIDA 2-12 ZONA 19 GUATEMALA, GUATEMALA","(14.76085, -90.99185)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS SABANETA,DON ARTURO,8 AVENIDA 2-12 ZONA 19 GUATEMALA,SUPER,37.5,A,"8 AVENIDA 2-12 ZONA 19 GUATEMALA, GUATEMALA","(14.76085, -90.99185)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS SAN LUIS,DON ARTURO,8 AVENIDA 2-13 ZONA 13 GUATEMALA,DIESEL,36.14,A,"8 AVENIDA 2-13 ZONA 13 GUATEMALA, GUATEMALA","(14.7613, -90.99221)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS SAN LUIS,DON ARTURO,8 AVENIDA 2-13 ZONA 13 GUATEMALA,REGULAR,34.16,A,"8 AVENIDA 2-13 ZONA 13 GUATEMALA, GUATEMALA","(14.7613, -90.99221)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS SAN LUIS,DON ARTURO,8 AVENIDA 2-13 ZONA 13 GUATEMALA,SUPER,34.72,A,"8 AVENIDA 2-13 ZONA 13 GUATEMALA, GUATEMALA","(14.7613, -90.99221)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS SAN LUIS EL ESCOBERO,SHELL,8 AVENIDA 2-13 ZONA 19 GUATEMALA,DIESEL,35.55,A,"8 AVENIDA 2-13 ZONA 19 GUATEMALA, GUATEMALA","(14.28081, -90.76866)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS SAN LUIS EL ESCOBERO,SHELL,8 AVENIDA 2-13 ZONA 19 GUATEMALA,REGULAR,33.75,A,"8 AVENIDA 2-13 ZONA 19 GUATEMALA, GUATEMALA","(14.28081, -90.76866)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIOS SAN LUIS EL ESCOBERO,SHELL,8 AVENIDA 2-13 ZONA 19 GUATEMALA,SUPER,37.2,A,"8 AVENIDA 2-13 ZONA 19 GUATEMALA, GUATEMALA","(14.28081, -90.76866)"
